classifier,matrix,type,average,max,min,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,
random forest,mean pool,accuracy,72.89423585404548,78.68852459016394,62.295081967213115,69.35483870967742,77.41935483870968,75.40983606557377,72.1311475409836,72.1311475409836,72.58064516129032,72.58064516129032,75.40983606557377,73.77049180327869,73.77049180327869,74.19354838709677,75.80645161290323,73.77049180327869,68.85245901639344,68.85245901639344,72.58064516129032,69.35483870967742,75.40983606557377,70.49180327868852,72.1311475409836,74.19354838709677,75.80645161290323,78.68852459016394,72.1311475409836,62.295081967213115,77.41935483870968,75.80645161290323,75.40983606557377,70.49180327868852,77.04918032786885,72.58064516129032,75.80645161290323,67.21311475409836,65.57377049180327,75.40983606557377,75.80645161290323,72.58064516129032,72.1311475409836,70.49180327868852,75.40983606557377,70.96774193548387,75.80645161290323,70.49180327868852,73.77049180327869,70.49180327868852,70.96774193548387,70.96774193548387,78.68852459016394,67.21311475409836,77.04918032786885
random forest,mean pool,f1,83.64468830492955,87.37864077669903,76.28865979381445,81.18811881188118,86.53846153846153,85.4368932038835,83.8095238095238,83.49514563106797,82.82828282828282,83.49514563106797,85.4368932038835,84.0,84.61538461538463,84.0,85.71428571428571,84.0,81.18811881188118,81.55339805825243,83.49514563106797,81.18811881188118,85.14851485148515,81.63265306122449,83.8095238095238,84.61538461538463,85.4368932038835,86.59793814432989,83.49514563106797,76.28865979381445,86.53846153846153,85.71428571428571,85.4368932038835,82.6923076923077,86.27450980392156,83.16831683168317,85.71428571428571,80.0,78.78787878787877,85.4368932038835,85.14851485148515,83.8095238095238,83.16831683168317,82.0,85.14851485148515,82.35294117647058,85.4368932038835,82.0,84.31372549019609,82.35294117647058,82.0,82.35294117647058,87.37864077669903,80.0,86.0
random forest,mean pool,roc auc,53.855555555555554,65.41666666666667,44.23611111111111,51.43790849673202,58.82352941176471,55.13888888888889,48.888888888888886,50.902777777777786,57.32026143790849,53.66013071895426,55.13888888888889,56.041666666666664,52.01388888888889,58.43137254901961,55.88235294117647,56.041666666666664,48.68055555555556,46.666666666666664,53.66013071895426,51.43790849673202,57.152777777777786,53.81944444444444,48.888888888888886,54.771241830065364,57.71241830065359,65.41666666666667,50.902777777777786,44.23611111111111,58.82352941176471,55.88235294117647,55.13888888888889,47.77777777777778,58.26388888888889,55.490196078431374,55.88235294117647,47.56944444444444,46.458333333333336,55.13888888888889,59.54248366013073,51.83006535947712,52.916666666666664,51.80555555555555,57.152777777777786,52.54901960784314,57.71241830065359,51.80555555555555,54.027777777777786,49.791666666666664,54.37908496732027,52.54901960784314,59.375,47.56944444444444,60.277777777777786
random forest,max pool,accuracy,72.28397673188788,75.40983606557377,63.934426229508205,72.58064516129032,72.58064516129032,73.77049180327869,72.1311475409836,70.49180327868852,72.58064516129032,70.96774193548387,73.77049180327869,72.1311475409836,72.1311475409836,74.19354838709677,70.96774193548387,73.77049180327869,73.77049180327869,72.1311475409836,69.35483870967742,70.96774193548387,75.40983606557377,68.85245901639344,73.77049180327869,72.58064516129032,70.96774193548387,73.77049180327869,72.1311475409836,75.40983606557377,70.96774193548387,74.19354838709677,75.40983606557377,70.49180327868852,72.1311475409836,72.58064516129032,74.19354838709677,73.77049180327869,70.49180327868852,63.934426229508205,70.96774193548387,67.74193548387096,73.77049180327869,73.77049180327869,73.77049180327869,70.96774193548387,72.58064516129032,73.77049180327869,73.77049180327869,73.77049180327869,70.96774193548387,70.96774193548387,72.1311475409836,72.1311475409836,73.77049180327869
random forest,max pool,f1,83.7680648696796,85.71428571428571,78.00000000000001,84.11214953271028,83.8095238095238,84.90566037735849,83.8095238095238,82.6923076923077,83.8095238095238,83.01886792452831,84.61538461538463,83.8095238095238,83.8095238095238,84.61538461538463,83.01886792452831,84.90566037735849,84.90566037735849,83.8095238095238,81.55339805825243,83.01886792452831,85.71428571428571,81.18811881188118,84.90566037735849,84.11214953271028,82.6923076923077,84.90566037735849,83.8095238095238,85.71428571428571,83.01886792452831,84.61538461538463,85.71428571428571,82.6923076923077,83.16831683168317,84.11214953271028,84.90566037735849,84.90566037735849,82.6923076923077,78.00000000000001,83.01886792452831,80.3921568627451,84.90566037735849,84.90566037735849,84.90566037735849,83.01886792452831,84.11214953271028,84.90566037735849,84.61538461538463,84.61538461538463,83.01886792452831,82.6923076923077,83.49514563106797,83.8095238095238,84.90566037735849
random forest,max pool,roc auc,50.11650326797385,54.771241830065364,43.333333333333336,50.0,51.83006535947712,50.0,48.888888888888886,47.77777777777778,51.83006535947712,48.888888888888886,52.01388888888889,48.888888888888886,48.888888888888886,54.771241830065364,48.888888888888886,50.0,50.0,48.888888888888886,49.6078431372549,48.888888888888886,53.125,48.68055555555556,50.0,50.0,50.71895424836601,50.0,48.888888888888886,53.125,48.888888888888886,54.771241830065364,53.125,47.77777777777778,52.916666666666664,50.0,52.94117647058824,50.0,47.77777777777778,43.333333333333336,48.888888888888886,48.49673202614379,50.0,50.0,50.0,48.888888888888886,50.0,50.0,52.01388888888889,52.01388888888889,48.888888888888886,50.71895424836601,50.902777777777786,48.888888888888886,50.0
decision tree,mean pool,accuracy,60.51507139079852,73.77049180327869,45.90163934426229,64.51612903225806,59.67741935483871,54.09836065573771,59.01639344262295,45.90163934426229,61.29032258064516,64.51612903225806,67.21311475409836,57.377049180327866,63.934426229508205,69.35483870967742,62.903225806451616,49.18032786885246,60.65573770491803,59.01639344262295,58.06451612903226,58.06451612903226,59.01639344262295,50.81967213114754,73.77049180327869,66.12903225806451,64.51612903225806,65.57377049180327,68.85245901639344,65.57377049180327,56.451612903225815,61.29032258064516,67.21311475409836,62.295081967213115,59.01639344262295,62.903225806451616,70.96774193548387,52.459016393442624,62.295081967213115,55.73770491803278,61.29032258064516,59.67741935483871,45.90163934426229,67.21311475409836,63.934426229508205,53.2258064516129,59.67741935483871,72.1311475409836,57.377049180327866,60.65573770491803,56.451612903225815,58.06451612903226,67.21311475409836,57.377049180327866,45.90163934426229
decision tree,mean pool,f1,72.7593024731372,82.97872340425533,58.22784810126582,75.55555555555556,72.52747252747253,69.56521739130436,72.52747252747253,60.24096385542169,73.33333333333333,76.08695652173913,77.77777777777779,69.04761904761905,76.08695652173913,78.65168539325843,75.78947368421052,62.650602409638545,71.42857142857142,70.58823529411765,72.91666666666667,69.76744186046511,72.52747252747253,65.11627906976743,82.97872340425533,77.41935483870968,76.59574468085107,76.92307692307693,79.56989247311829,77.89473684210526,69.66292134831461,72.72727272727273,77.27272727272727,75.78947368421052,71.91011235955057,75.26881720430107,80.00000000000001,65.88235294117646,74.15730337078651,68.9655172413793,71.42857142857142,73.11827956989248,59.25925925925925,78.26086956521738,76.08695652173913,67.41573033707866,72.52747252747253,81.72043010752688,70.45454545454545,73.91304347826087,70.96774193548386,72.3404255319149,77.27272727272727,69.76744186046511,58.22784810126582
decision tree,mean pool,roc auc,50.01683006535948,63.52941176470588,37.15277777777778,55.42483660130719,48.431372549019606,38.680555555555564,46.04166666666667,37.15277777777778,51.37254901960784,53.59477124183007,57.638888888888886,50.97222222222222,51.388888888888886,62.41830065359477,48.82352941176471,41.388888888888886,55.20833333333333,52.08333333333333,41.83006535947712,50.98039215686274,46.04166666666667,40.486111111111114,62.083333333333336,54.70588235294118,51.76470588235295,54.513888888888886,56.73611111111111,50.48611111111111,46.209150326797385,53.20261437908497,59.65277777777778,46.25,48.05555555555556,50.65359477124183,63.52941176470588,43.611111111111114,52.29166666666667,45.83333333333333,56.86274509803921,46.60130718954248,39.166666666666664,55.625,51.388888888888886,42.15686274509804,48.431372549019606,60.97222222222223,46.94444444444444,47.15277777777778,42.549019607843135,43.66013071895425,59.65277777777778,48.95833333333333,41.18055555555556
decision tree,max pool,accuracy,72.02379693283974,77.04918032786885,67.74193548387096,72.58064516129032,74.19354838709677,73.77049180327869,70.49180327868852,70.49180327868852,70.96774193548387,72.58064516129032,72.1311475409836,73.77049180327869,72.1311475409836,75.80645161290323,70.96774193548387,73.77049180327869,72.1311475409836,72.1311475409836,67.74193548387096,69.35483870967742,72.1311475409836,68.85245901639344,73.77049180327869,74.19354838709677,67.74193548387096,75.40983606557377,70.49180327868852,75.40983606557377,72.58064516129032,72.58064516129032,73.77049180327869,68.85245901639344,70.49180327868852,74.19354838709677,72.58064516129032,72.1311475409836,70.49180327868852,68.85245901639344,70.96774193548387,67.74193548387096,73.77049180327869,73.77049180327869,73.77049180327869,70.96774193548387,69.35483870967742,77.04918032786885,73.77049180327869,70.49180327868852,70.96774193548387,69.35483870967742,73.77049180327869,72.1311475409836,73.77049180327869
decision tree,max pool,f1,83.47534163117,86.27450980392156,80.3921568627451,84.11214953271028,84.61538461538463,84.61538461538463,82.6923076923077,82.6923076923077,82.6923076923077,83.8095238095238,83.16831683168317,84.61538461538463,83.8095238095238,85.4368932038835,82.6923076923077,84.61538461538463,83.8095238095238,83.8095238095238,80.3921568627451,81.90476190476191,83.8095238095238,81.18811881188118,84.90566037735849,84.90566037735849,80.3921568627451,85.4368932038835,82.6923076923077,85.4368932038835,83.8095238095238,83.8095238095238,84.61538461538463,81.55339805825243,82.0,84.61538461538463,84.11214953271028,83.49514563106797,82.6923076923077,80.8080808080808,83.01886792452831,80.3921568627451,84.61538461538463,84.90566037735849,84.90566037735849,83.01886792452831,81.90476190476191,86.27450980392156,84.61538461538463,82.6923076923077,83.01886792452831,81.90476190476191,84.31372549019609,83.8095238095238,84.61538461538463
decision tree,max pool,roc auc,50.68562091503267,58.26388888888889,46.666666666666664,50.0,54.771241830065364,52.01388888888889,47.77777777777778,47.77777777777778,50.71895424836601,51.83006535947712,52.916666666666664,52.01388888888889,48.888888888888886,57.71241830065359,50.71895424836601,52.01388888888889,48.888888888888886,48.888888888888886,48.49673202614379,47.77777777777778,48.888888888888886,48.68055555555556,50.0,52.94117647058824,48.49673202614379,55.13888888888889,47.77777777777778,55.13888888888889,51.83006535947712,51.83006535947712,52.01388888888889,46.666666666666664,51.80555555555555,54.771241830065364,50.0,50.902777777777786,47.77777777777778,50.69444444444444,48.888888888888886,48.49673202614379,52.01388888888889,50.0,50.0,48.888888888888886,47.77777777777778,58.26388888888889,52.01388888888889,47.77777777777778,48.888888888888886,47.77777777777778,54.027777777777786,48.888888888888886,52.01388888888889
logistic regression,mean pool,accuracy,74.17398202009518,77.04918032786885,72.58064516129032,72.58064516129032,74.19354838709677,75.40983606557377,73.77049180327869,73.77049180327869,74.19354838709677,72.58064516129032,75.40983606557377,75.40983606557377,73.77049180327869,74.19354838709677,74.19354838709677,73.77049180327869,73.77049180327869,73.77049180327869,72.58064516129032,72.58064516129032,75.40983606557377,77.04918032786885,73.77049180327869,72.58064516129032,74.19354838709677,73.77049180327869,75.40983606557377,75.40983606557377,75.80645161290323,74.19354838709677,75.40983606557377,73.77049180327869,73.77049180327869,74.19354838709677,74.19354838709677,73.77049180327869,73.77049180327869,73.77049180327869,74.19354838709677,72.58064516129032,73.77049180327869,75.40983606557377,75.40983606557377,72.58064516129032,72.58064516129032,75.40983606557377,73.77049180327869,75.40983606557377,72.58064516129032,72.58064516129032,77.04918032786885,73.77049180327869,75.40983606557377
logistic regression,mean pool,f1,85.01065481277082,86.53846153846153,83.8095238095238,84.11214953271028,84.90566037735849,85.71428571428571,84.90566037735849,84.90566037735849,84.90566037735849,84.11214953271028,85.71428571428571,85.71428571428571,84.90566037735849,84.90566037735849,84.90566037735849,84.90566037735849,84.90566037735849,84.90566037735849,84.11214953271028,84.11214953271028,85.71428571428571,86.53846153846153,84.90566037735849,84.11214953271028,84.90566037735849,84.90566037735849,85.71428571428571,85.71428571428571,85.71428571428571,84.90566037735849,85.71428571428571,84.90566037735849,84.90566037735849,84.90566037735849,84.90566037735849,84.61538461538463,84.90566037735849,84.90566037735849,84.90566037735849,84.11214953271028,84.90566037735849,85.71428571428571,85.71428571428571,84.11214953271028,83.8095238095238,85.71428571428571,84.90566037735849,85.71428571428571,84.11214953271028,84.11214953271028,86.53846153846153,84.90566037735849,85.71428571428571
logistic regression,mean pool,roc auc,51.72393790849674,56.25,50.0,50.0,52.94117647058824,53.125,50.0,50.0,52.94117647058824,50.0,53.125,53.125,50.0,52.94117647058824,52.94117647058824,50.0,50.0,50.0,50.0,50.0,53.125,56.25,50.0,50.0,52.94117647058824,50.0,53.125,53.125,55.88235294117647,52.94117647058824,53.125,50.0,50.0,52.94117647058824,52.94117647058824,52.01388888888889,50.0,50.0,52.94117647058824,50.0,50.0,53.125,53.125,50.0,51.83006535947712,53.125,50.0,53.125,50.0,50.0,56.25,50.0,53.125
logistic regression,max pool,accuracy,73.16499206768904,75.40983606557377,70.49180327868852,72.58064516129032,72.58064516129032,73.77049180327869,73.77049180327869,72.1311475409836,72.58064516129032,72.58064516129032,75.40983606557377,73.77049180327869,73.77049180327869,72.58064516129032,74.19354838709677,73.77049180327869,73.77049180327869,73.77049180327869,72.58064516129032,70.96774193548387,73.77049180327869,72.1311475409836,73.77049180327869,72.58064516129032,72.58064516129032,75.40983606557377,73.77049180327869,73.77049180327869,74.19354838709677,70.96774193548387,73.77049180327869,73.77049180327869,73.77049180327869,72.58064516129032,72.58064516129032,72.1311475409836,72.1311475409836,70.49180327868852,72.58064516129032,70.96774193548387,73.77049180327869,73.77049180327869,73.77049180327869,70.96774193548387,72.58064516129032,73.77049180327869,73.77049180327869,75.40983606557377,70.96774193548387,72.58064516129032,75.40983606557377,73.77049180327869,75.40983606557377
logistic regression,max pool,f1,84.44142727375953,85.71428571428571,82.6923076923077,84.11214953271028,84.11214953271028,84.90566037735849,84.90566037735849,83.8095238095238,84.11214953271028,84.11214953271028,85.71428571428571,84.90566037735849,84.90566037735849,84.11214953271028,84.90566037735849,84.90566037735849,84.90566037735849,84.90566037735849,84.11214953271028,83.01886792452831,84.90566037735849,83.8095238095238,84.90566037735849,84.11214953271028,83.8095238095238,85.71428571428571,84.90566037735849,84.90566037735849,84.90566037735849,83.01886792452831,84.61538461538463,84.90566037735849,84.90566037735849,84.11214953271028,84.11214953271028,83.49514563106797,83.8095238095238,82.6923076923077,84.11214953271028,83.01886792452831,84.90566037735849,84.90566037735849,84.90566037735849,83.01886792452831,84.11214953271028,84.90566037735849,84.90566037735849,85.71428571428571,83.01886792452831,84.11214953271028,85.71428571428571,84.90566037735849,85.71428571428571
logistic regression,max pool,roc auc,50.30285947712419,53.125,47.77777777777778,50.0,50.0,50.0,50.0,48.888888888888886,50.0,50.0,53.125,50.0,50.0,50.0,52.94117647058824,50.0,50.0,50.0,50.0,48.888888888888886,50.0,48.888888888888886,50.0,50.0,51.83006535947712,53.125,50.0,50.0,52.94117647058824,48.888888888888886,52.01388888888889,50.0,50.0,50.0,50.0,50.902777777777786,48.888888888888886,47.77777777777778,50.0,48.888888888888886,50.0,50.0,50.0,48.888888888888886,50.0,50.0,50.0,53.125,48.888888888888886,50.0,53.125,50.0,53.125
support vector machine,mean pool,accuracy,73.65203595980962,78.68852459016394,70.49180327868852,74.19354838709677,74.19354838709677,73.77049180327869,73.77049180327869,73.77049180327869,74.19354838709677,72.58064516129032,75.40983606557377,72.1311475409836,73.77049180327869,72.58064516129032,74.19354838709677,73.77049180327869,72.1311475409836,73.77049180327869,74.19354838709677,70.96774193548387,77.04918032786885,73.77049180327869,72.1311475409836,72.58064516129032,74.19354838709677,75.40983606557377,73.77049180327869,72.1311475409836,72.58064516129032,74.19354838709677,78.68852459016394,70.49180327868852,72.1311475409836,74.19354838709677,74.19354838709677,73.77049180327869,73.77049180327869,73.77049180327869,72.58064516129032,72.58064516129032,72.1311475409836,77.04918032786885,75.40983606557377,70.96774193548387,72.58064516129032,75.40983606557377,72.1311475409836,75.40983606557377,72.58064516129032,70.96774193548387,78.68852459016394,70.49180327868852,75.40983606557377
support vector machine,mean pool,f1,84.57645745327636,87.37864077669903,82.35294117647058,84.90566037735849,84.90566037735849,84.61538461538463,84.90566037735849,84.90566037735849,84.90566037735849,84.11214953271028,85.4368932038835,83.49514563106797,84.90566037735849,83.49514563106797,84.90566037735849,84.90566037735849,83.8095238095238,84.90566037735849,84.90566037735849,83.01886792452831,86.53846153846153,84.31372549019609,83.49514563106797,84.11214953271028,84.90566037735849,85.71428571428571,84.90566037735849,83.49514563106797,84.11214953271028,84.90566037735849,87.37864077669903,82.35294117647058,83.8095238095238,84.90566037735849,84.61538461538463,84.61538461538463,84.61538461538463,84.90566037735849,83.8095238095238,84.11214953271028,83.8095238095238,86.53846153846153,85.14851485148515,83.01886792452831,83.49514563106797,85.71428571428571,83.8095238095238,85.71428571428571,84.11214953271028,83.01886792452831,87.37864077669903,82.6923076923077,85.71428571428571
support vector machine,mean pool,roc auc,51.92124183006536,59.375,47.77777777777778,52.94117647058824,52.94117647058824,52.01388888888889,50.0,50.0,52.94117647058824,50.0,55.13888888888889,50.902777777777786,50.0,53.66013071895426,52.94117647058824,50.0,48.888888888888886,50.0,52.94117647058824,48.888888888888886,56.25,54.027777777777786,50.902777777777786,50.0,52.94117647058824,53.125,50.0,50.902777777777786,50.0,52.94117647058824,59.375,49.791666666666664,48.888888888888886,52.94117647058824,54.771241830065364,52.01388888888889,52.01388888888889,50.0,51.83006535947712,50.0,48.888888888888886,56.25,57.152777777777786,48.888888888888886,53.66013071895426,53.125,48.888888888888886,53.125,50.0,48.888888888888886,59.375,47.77777777777778,53.125
support vector machine,max pool,accuracy,73.42622950819673,77.04918032786885,70.49180327868852,74.19354838709677,75.80645161290323,73.77049180327869,73.77049180327869,70.49180327868852,70.96774193548387,72.58064516129032,77.04918032786885,73.77049180327869,73.77049180327869,74.19354838709677,74.19354838709677,73.77049180327869,73.77049180327869,73.77049180327869,72.58064516129032,70.96774193548387,73.77049180327869,72.1311475409836,73.77049180327869,72.58064516129032,70.96774193548387,77.04918032786885,73.77049180327869,73.77049180327869,74.19354838709677,70.96774193548387,77.04918032786885,72.1311475409836,73.77049180327869,74.19354838709677,72.58064516129032,75.40983606557377,73.77049180327869,72.1311475409836,72.58064516129032,70.96774193548387,73.77049180327869,73.77049180327869,73.77049180327869,70.96774193548387,72.58064516129032,75.40983606557377,73.77049180327869,75.40983606557377,70.96774193548387,70.96774193548387,75.40983606557377,72.1311475409836,75.40983606557377
